record_id,reporting_date,programme_name,sector,state,lga,community,achievement_rate,reporting_delay_days,complaints_count,supply_delay_days,anomaly_flag,predicted_anomaly,anomaly_score,anomaly_prediction_correct
ES-006847,2026-07-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 4,0.8025,1,1,4,0,0,-0.1529862567782811,True
ES-004287,2026-07-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 2,0.7398,10,4,34,1,1,0.03339792800818797,True
ES-003935,2026-07-01,Education Access Project,Education,Borno,Bama,Bama Site 3,0.592,5,4,4,0,0,-0.18605563554225468,True
ES-000415,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 1,0.7952,3,4,4,0,0,-0.20616353824346684,True
ES-002559,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 2,0.9473,1,2,4,0,0,-0.07572648274800586,True
ES-002591,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 3,0.7247,4,0,11,0,0,-0.10608167343895913,True
ES-004255,2026-07-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 1,0.8175,4,3,3,0,0,-0.2047269703400355,True
ES-000383,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 6,0.7483,2,3,6,0,0,-0.20332699985251196,True
ES-002623,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 4,0.6399,4,4,8,0,0,-0.18969734704856023,True
ES-005407,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 1,0.5902,9,3,4,0,0,-0.1552121675256687,True
ES-004031,2026-07-01,Education Access Project,Education,Borno,Bama,Bama Site 6,0.7826,6,25,2,1,1,0.03565349908806681,True
ES-006079,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 4,0.5684,10,1,12,0,0,-0.025463689595795036,True
ES-005759,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 6,0.7152,5,7,7,0,0,-0.1546305061436768,True
ES-002655,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 5,0.7309,5,2,3,0,0,-0.21362151456570527,True
ES-005727,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 5,0.8107,4,3,3,0,0,-0.20761399252683888,True
ES-006047,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 3,0.7673,4,4,2,0,0,-0.19599092416308572,True
ES-003999,2026-07-01,Education Access Project,Education,Borno,Bama,Bama Site 5,0.755,3,4,6,0,0,-0.20960019771978528,True
ES-005471,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 3,0.6834,4,3,11,0,0,-0.1637777022344632,True
ES-005695,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 4,0.7276,5,0,8,0,0,-0.1497662536394273,True
ES-003967,2026-07-01,Education Access Project,Education,Borno,Bama,Bama Site 4,0.681,2,2,3,0,0,-0.1869536419909575,True
ES-004351,2026-07-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 4,0.6989,3,1,8,0,0,-0.1790917277220644,True
ES-001663,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 4,0.8042,4,1,4,0,0,-0.19997462466328686,True
ES-000863,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 3,0.7712,8,3,9,0,0,-0.16951297606968685,True
ES-001631,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 3,0.885,1,3,5,0,0,-0.12929359666867785,True
ES-000351,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 5,0.7915,2,1,12,0,0,-0.08871638762446143,True
ES-004383,2026-07-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 5,0.6968,6,4,8,0,0,-0.20344984253948795,True
ES-001599,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 2,0.7817,3,3,9,0,0,-0.18682360233941364,True
ES-000479,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 3,0.782,5,1,5,0,0,-0.206769535127652,True
ES-001567,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 1,0.7189,4,4,6,0,0,-0.21912325235813634,True
ES-000319,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 4,0.9678,3,4,7,0,0,-0.06898902926956696,True
ES-004415,2026-07-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 6,0.8118,4,3,6,0,0,-0.21482699337332506,True
ES-002303,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 6,0.7122,6,1,11,0,0,-0.14158316372527358,True
ES-002271,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 5,0.6546,4,4,3,0,0,-0.20113433858886515,True
ES-007039,2026-07-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 4,0.6929,5,1,4,0,0,-0.20619808373479948,True
ES-002239,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 4,0.5969,8,1,6,0,0,-0.14428797033424445,True
ES-006911,2026-07-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 6,0.6462,2,2,1,0,0,-0.13773794852434507,True
ES-007071,2026-07-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 5,0.7983,5,3,4,0,0,-0.2189884213292575,True
ES-000287,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 3,0.8286,4,5,5,0,0,-0.18827823688266082,True
ES-004479,2026-07-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 2,0.6112,6,1,5,0,0,-0.17483686582305386,True
ES-007167,2026-07-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 2,0.7001,8,4,2,0,0,-0.17220299354241508,True
ES-002207,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 3,0.6558,5,7,6,0,0,-0.15513528340998733,True
ES-002175,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 2,0.6833,7,5,9,0,0,-0.16630327070724754,True
ES-007103,2026-07-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 6,0.7674,5,4,7,0,0,-0.21200792585764344,True
ES-007007,2026-07-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 3,0.7654,4,3,3,0,0,-0.2155530548453059,True
ES-006879,2026-07-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 5,0.8123,2,2,3,0,0,-0.18748966458404642,True
ES-002527,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 1,0.6926,2,4,8,0,0,-0.17980720722730426,True
ES-001183,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 1,0.6755,3,6,5,0,0,-0.17639083162531294,True
ES-001695,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 5,0.7982,5,0,5,0,0,-0.16303599724745382,True
ES-001023,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 2,0.7639,3,2,2,0,0,-0.19634075879087748,True
ES-006335,2026-07-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 6,0.7802,2,1,6,0,0,-0.18167940558903406,True
ES-004735,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 4,0.7874,2,21,1,1,1,0.044722853931719264,True
ES-000831,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 2,0.777,5,3,2,0,0,-0.20172537334392443,True
ES-001535,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 6,0.7102,1,1,3,0,0,-0.14778780938254227,True
ES-003327,2026-07-01,Education Access Project,Education,Borno,Jere,Jere Site 2,0.6902,5,1,4,0,0,-0.20563736263412757,True
ES-001887,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 5,0.9443,8,3,7,0,0,-0.0739247119120795,True
ES-001855,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 4,0.7782,4,2,7,0,0,-0.2104680546400562,True
ES-007455,2026-07-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 5,0.654,4,3,7,0,0,-0.21021619966805333,True
ES-006175,2026-07-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 1,0.7586,5,2,5,0,0,-0.22322442247391994,True
ES-006207,2026-07-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 2,0.7764,4,3,3,0,0,-0.21428749442189188,True
ES-000703,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 4,0.8922,3,4,8,0,0,-0.132185721764689,True
ES-003455,2026-07-01,Education Access Project,Education,Borno,Jere,Jere Site 6,0.6847,6,4,4,0,0,-0.21776483279491926,True
ES-006399,2026-07-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 2,0.6853,5,5,1,0,0,-0.16199944417059703,True
ES-003711,2026-07-01,Education Access Project,Education,Borno,Mafa,Mafa Site 2,0.7121,4,4,4,0,0,-0.21996277791298313,True
ES-006719,2026-07-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 6,0.7576,6,2,6,0,0,-0.22012722289100617,True
ES-002367,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 2,0.7629,8,0,8,0,0,-0.12226365665421807,True
ES-003743,2026-07-01,Education Access Project,Education,Borno,Mafa,Mafa Site 3,0.6111,5,4,12,0,0,-0.11262149995088855,True
ES-001343,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 6,0.7516,8,2,2,0,0,-0.17334310698684952,True
ES-002335,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 1,0.6516,6,4,7,0,0,-0.20470593463042036,True
ES-007199,2026-07-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 3,0.6129,8,3,5,0,0,-0.1816142720510846,True
ES-004223,2026-07-01,Education Access Project,Education,Borno,Ngala,Ngala Site 6,0.6499,5,4,6,0,0,-0.21265467671920774,True
ES-006463,2026-07-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 4,0.619,8,6,8,0,0,-0.11700124670425727,True
ES-003775,2026-07-01,Education Access Project,Education,Borno,Mafa,Mafa Site 4,0.6496,5,2,4,0,0,-0.20957637391502792,True
ES-004191,2026-07-01,Education Access Project,Education,Borno,Ngala,Ngala Site 5,0.628,7,2,5,0,0,-0.19251815076530665,True
ES-001311,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 5,0.7067,6,3,1,0,0,-0.18043129015302417,True
ES-006271,2026-07-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 4,0.8387,8,4,3,0,0,-0.15441358710559488,True
ES-002399,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 3,0.7928,5,3,3,0,0,-0.2134375769093918,True
ES-004159,2026-07-01,Education Access Project,Education,Borno,Ngala,Ngala Site 4,0.6398,5,4,6,0,0,-0.20858932856734785,True
ES-006431,2026-07-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 3,0.7331,5,4,3,0,0,-0.21226539625392987,True
ES-001919,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 6,0.8014,3,5,5,0,0,-0.19202045404584267,True
ES-007423,2026-07-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 4,0.7204,4,5,5,0,0,-0.2086975193368651,True
ES-001951,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 1,0.6833,4,5,2,0,0,-0.18483867840580875,True
ES-003391,2026-07-01,Education Access Project,Education,Borno,Jere,Jere Site 4,0.7868,2,3,8,0,0,-0.18247811785866852,True
ES-003071,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 6,0.67,5,3,7,0,0,-0.21812503823022106,True
ES-001791,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 2,0.6931,5,9,5,0,0,-0.11249034779474898,True
ES-001503,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 5,0.662,8,6,4,0,0,-0.15476045823239187,True
ES-007487,2026-07-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 6,0.8398,3,1,3,0,0,-0.1713367091578495,True
ES-003039,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 5,0.7197,6,4,7,0,0,-0.21317427280367945,True
ES-007519,2026-07-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 1,0.7494,7,4,6,0,0,-0.20719259748034285,True
ES-003423,2026-07-01,Education Access Project,Education,Borno,Jere,Jere Site 5,0.6858,6,4,7,0,0,-0.21245180767605754,True
ES-001759,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 1,0.6794,4,2,3,0,0,-0.20588801414984725,True
ES-007295,2026-07-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 6,0.7269,5,3,10,0,0,-0.18713714239217394,True
ES-003359,2026-07-01,Education Access Project,Education,Borno,Jere,Jere Site 3,0.6906,4,2,8,0,0,-0.2049283293239716,True
ES-007327,2026-07-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 1,0.7552,1,4,5,0,0,-0.16860599322274478,True
ES-004543,2026-07-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 4,0.6235,1,1,8,0,0,-0.11382379010140703,True
ES-007231,2026-07-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 4,0.7309,7,3,52,1,1,0.0504358074010951,True
ES-002111,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 6,0.8407,4,1,5,0,0,-0.1854875395565463,True
ES-000255,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 2,0.8238,3,2,4,0,0,-0.20391534033404535,True
ES-002079,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 5,0.6593,5,4,5,0,0,-0.21679809065112582,True
ES-004575,2026-07-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 5,0.6056,4,2,7,0,0,-0.17933441111082615,True
ES-007359,2026-07-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 2,0.72,5,4,7,0,0,-0.2163244704048537,True
ES-002047,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 4,0.6884,7,3,2,0,0,-0.18997290826748758,True
ES-000223,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 1,0.9405,3,2,4,0,0,-0.11660943619674685,True
ES-002015,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 3,0.7555,8,2,5,0,0,-0.1976630754041715,True
ES-004607,2026-07-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 6,0.3642,4,8,5,1,1,0.014731521766751188,True
ES-001823,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 3,0.8263,4,2,11,0,0,-0.13631199832906538,True
ES-001983,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 2,0.6958,6,1,7,0,0,-0.19688188117410588,True
ES-007391,2026-07-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 3,0.7488,4,1,9,0,0,-0.17459345835000412,True
ES-003295,2026-07-01,Education Access Project,Education,Borno,Jere,Jere Site 1,0.7717,5,1,9,0,0,-0.17419662509457307,True
ES-004127,2026-07-01,Education Access Project,Education,Borno,Ngala,Ngala Site 3,0.5993,6,2,3,0,0,-0.17445234308824775,True
ES-006495,2026-07-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 5,0.7992,4,1,5,0,0,-0.2010387191634216,True
ES-006655,2026-07-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 4,0.7585,2,1,9,0,0,-0.1522297854743,True
ES-004095,2026-07-01,Education Access Project,Education,Borno,Ngala,Ngala Site 2,0.6655,3,2,4,0,0,-0.2063989616768923,True
ES-002783,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 3,0.6382,8,1,4,0,0,-0.16666887296636768,True
ES-001215,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 2,0.6977,8,6,5,0,0,-0.15573412359367933,True
ES-003615,2026-07-01,Education Access Project,Education,Borno,Konduga,Konduga Site 5,0.6842,9,8,4,0,0,-0.08075341724789553,True
ES-002751,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 2,0.6588,3,5,4,0,0,-0.19270682207075868,True
ES-002719,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 1,0.7313,4,0,5,0,0,-0.1653474338584987,True
ES-006239,2026-07-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 3,0.6669,6,3,6,0,0,-0.22084296148177884,True
ES-007679,2026-07-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 6,0.69,3,0,6,0,0,-0.15961034466823903,True
ES-003647,2026-07-01,Education Access Project,Education,Borno,Konduga,Konduga Site 6,0.731,5,6,6,0,0,-0.1859709695900978,True
ES-002495,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 6,0.7601,4,5,9,0,0,-0.17626097078520359,True
ES-006367,2026-07-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 1,0.714,4,4,8,0,0,-0.2059934712172103,True
ES-000799,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 1,0.85,6,3,5,0,0,-0.19167048959377703,True
ES-001375,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 1,0.7388,8,2,3,0,0,-0.18628976912736783,True
ES-003583,2026-07-01,Education Access Project,Education,Borno,Konduga,Konduga Site 4,0.6439,9,5,5,0,0,-0.16280957863854595,True
ES-001407,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 2,0.6651,5,4,4,0,0,-0.2167756994903995,True
ES-004447,2026-07-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 1,0.6462,1,3,5,0,0,-0.1614303639840201,True
ES-004511,2026-07-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 3,0.6849,10,3,3,0,0,-0.15755448424546753,True
ES-004671,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 2,0.7515,5,5,1,0,0,-0.15732374788169634,True
ES-000191,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 6,0.6744,15,4,3,0,0,-0.06318466387493604,True
ES-004703,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 3,0.8514,1,3,6,0,0,-0.14893524299785182,True
ES-006143,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 6,0.6813,5,3,7,0,0,-0.2203023276361425,True
ES-000575,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 6,0.9014,3,5,4,0,0,-0.13046425927590627,True
ES-007135,2026-07-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 1,0.7689,9,2,4,0,0,-0.17941321472289418,True
ES-006111,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 5,0.8728,1,2,6,0,0,-0.13706458645931285,True
ES-000991,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 1,0.7771,4,5,10,0,0,-0.16032347425953558,True
ES-003167,2026-07-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 3,0.7303,4,2,5,0,0,-0.22222394453995242,True
ES-003839,2026-07-01,Education Access Project,Education,Borno,Mafa,Mafa Site 6,0.7105,6,1,3,0,0,-0.19453547250561115,True
ES-002143,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 1,0.635,8,0,7,0,0,-0.11978256695437628,True
ES-007647,2026-07-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 5,0.5253,4,6,5,0,0,-0.10437537692916993,True
ES-002463,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 5,0.7367,5,6,9,0,0,-0.1567372379912259,True
ES-002815,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 4,0.8013,7,0,7,0,0,-0.13728730385082383,True
ES-002431,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 4,0.7637,6,2,7,0,0,-0.21304777042356493,True
ES-004063,2026-07-01,Education Access Project,Education,Borno,Ngala,Ngala Site 1,0.6489,6,5,2,0,0,-0.17095084123268,True
ES-001279,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 4,0.7649,6,1,6,0,0,-0.2050375644146486,True
ES-003103,2026-07-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 1,0.699,9,6,0,0,0,-0.07187393454500035,True
ES-003263,2026-07-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 6,0.6352,11,2,1,0,0,-0.07937993677340494,True
ES-006559,2026-07-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 1,0.7013,4,3,6,0,0,-0.22468603381481211,True
ES-003135,2026-07-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 2,0.9561,1,1,4,0,0,-0.05815250794817728,True
ES-003231,2026-07-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 5,0.7047,5,2,5,0,0,-0.22358811009832052,True
ES-001247,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 3,0.75,2,4,4,0,0,-0.19613401668886904,True
ES-003199,2026-07-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 4,0.574,4,3,4,0,0,-0.17596279473234105,True
ES-003807,2026-07-01,Education Access Project,Education,Borno,Mafa,Mafa Site 5,0.6687,6,3,4,0,0,-0.21861679293778652,True
ES-007551,2026-07-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 2,0.7742,3,4,3,0,0,-0.20183184557072065,True
ES-006623,2026-07-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 3,0.7116,6,2,5,0,0,-0.22030082022337372,True
ES-003679,2026-07-01,Education Access Project,Education,Borno,Mafa,Mafa Site 1,0.7381,0,5,4,0,0,-0.12278454509745096,True
ES-006527,2026-07-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 6,0.7142,2,5,0,0,0,-0.10807289933334563,True
ES-002847,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 5,0.7438,6,6,3,0,0,-0.17352487355636226,True
ES-003007,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 4,0.6719,10,4,4,0,0,-0.1607414681080772,True
ES-003551,2026-07-01,Education Access Project,Education,Borno,Konduga,Konduga Site 3,0.6788,2,5,8,0,0,-0.16324261099629522,True
ES-007615,2026-07-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 4,0.6925,7,3,7,0,0,-0.20918005501497794,True
ES-002879,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 6,0.546,4,4,4,0,0,-0.15133432582977152,True
ES-003519,2026-07-01,Education Access Project,Education,Borno,Konduga,Konduga Site 2,0.7255,11,2,5,0,0,-0.14465497058052934,True
ES-002911,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 1,0.7489,6,5,4,0,0,-0.2007696174197996,True
ES-007583,2026-07-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 3,0.6979,7,4,6,0,0,-0.20885674280934557,True
ES-002943,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 2,0.7958,5,1,8,0,0,-0.1816649473714802,True
ES-002975,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 3,0.7312,4,3,7,0,0,-0.22022976157104107,True
ES-003487,2026-07-01,Education Access Project,Education,Borno,Konduga,Konduga Site 1,0.9968,9,2,4,0,0,-0.05314330598969752,True
ES-001471,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 4,0.8095,4,4,6,0,0,-0.2080474963408112,True
ES-001439,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 3,0.7127,3,5,3,0,0,-0.19216502422601828,True
ES-006848,2026-08-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 4,0.835,4,3,5,0,0,-0.20443138704532315,True
ES-006752,2026-08-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 1,0.6798,11,2,1,0,0,-0.09517505458867592,True
ES-006784,2026-08-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 2,0.7147,5,1,5,0,0,-0.20829546832212192,True
ES-006816,2026-08-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 3,0.6717,4,3,7,0,0,-0.21578975912957182,True
ES-006880,2026-08-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 5,0.7306,1,2,8,0,0,-0.1591287518136139,True
ES-005248,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 2,0.7009,6,2,6,0,0,-0.22008819335491087,True
ES-006176,2026-08-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 1,0.7125,5,2,9,0,0,-0.19526745503627652,True
ES-006208,2026-08-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 2,0.6243,8,4,7,0,0,-0.17359998491060208,True
ES-007520,2026-08-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 1,0.7197,3,2,3,0,0,-0.20788574916318003,True
ES-007456,2026-08-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 5,0.5768,8,6,8,0,0,-0.0934346222148964,True
ES-006720,2026-08-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 6,0.6898,3,4,6,0,0,-0.21237430481129072,True
ES-006912,2026-08-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 6,0.6421,4,1,13,0,0,-0.0900729168516331,True
ES-006688,2026-08-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 5,0.7118,6,2,10,0,0,-0.17894725828005437,True
ES-006464,2026-08-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 4,0.6917,6,7,6,0,0,-0.1559008322676701,True
ES-006624,2026-08-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 3,0.5572,6,7,9,0,0,-0.07081746566871094,True
ES-006592,2026-08-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 2,0.5914,6,5,4,0,0,-0.16905923675868811,True
