record_id,reporting_date,programme_name,sector,state,lga,community,achievement_rate,next_achievement_rate,predicted_next_achievement_rate,forecast_status,absolute_forecast_error
ES-002046,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 4,0.7239,0.6884,0.7357442184783288,Watch,0.047344218478328814
ES-005822,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 2,0.8105,0.7959,0.7897602741763616,On Track,0.00613972582363842
ES-002078,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 5,0.7903,0.6593,0.7545247964430934,On Track,0.09522479644309345
ES-002110,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 6,0.8506,0.8407,0.7970098220463611,On Track,0.04369017795363894
ES-007134,2026-06-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 1,0.7598,0.7689,0.7603169357342715,On Track,0.008583064265728524
ES-005790,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 1,0.7521,0.6531,0.7424149295053258,Watch,0.08931492950532582
ES-005918,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 5,0.8126,0.792,0.7845087589282463,On Track,0.007491241071753696
ES-007198,2026-06-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 3,0.7245,0.6129,0.7025470738854802,Watch,0.08964707388548021
ES-006334,2026-06-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 6,0.9065,0.7802,0.8369524236132706,On Track,0.0567524236132706
ES-004670,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 2,0.8656,0.7515,0.8385337615913696,On Track,0.08703376159136966
ES-004030,2026-06-01,Education Access Project,Education,Borno,Bama,Bama Site 6,0.8024,0.7826,0.7792703974694537,On Track,0.0033296025305462607
ES-006398,2026-06-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 2,0.7547,0.6853,0.7407207280003583,Watch,0.055420728000358244
ES-004254,2026-06-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 1,0.6746,0.8175,0.7007333262196188,Watch,0.11676667378038119
ES-006302,2026-06-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 5,0.6653,0.6906,0.6797478109088072,Watch,0.010852189091192788
ES-006366,2026-06-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 1,0.6832,0.714,0.7377196075221797,Watch,0.02371960752217972
ES-004286,2026-06-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 2,0.7054,0.7398,0.710253832920079,Watch,0.02954616707992097
ES-000478,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 3,0.7314,0.782,0.7320822210531621,Watch,0.04991777894683791
ES-004318,2026-06-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 3,0.6055,0.6377,0.6387893469990548,Critical,0.0010893469990547189
ES-007678,2026-06-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 6,0.6883,0.69,0.6965993782270352,Watch,0.0065993782270352686
ES-004350,2026-06-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 4,0.7233,0.6989,0.6945744981675517,Watch,0.004325501832448286
ES-007646,2026-06-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 5,0.6128,0.5253,0.6125349152731989,Critical,0.08723491527319893
ES-004382,2026-06-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 5,0.852,0.6968,0.7910964713539039,On Track,0.09429647135390395
ES-007614,2026-06-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 4,0.6323,0.6925,0.6585587656031952,Watch,0.033941234396804854
ES-004414,2026-06-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 6,0.7967,0.8118,0.7696335787212211,On Track,0.0421664212787789
ES-007230,2026-06-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 4,0.668,0.7309,0.6520108151021566,Watch,0.07888918489784336
ES-000894,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 4,0.856,0.7941,0.8130554180084979,On Track,0.01895541800849787
ES-007582,2026-06-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 3,0.7013,0.6979,0.6952415928634709,Watch,0.002658407136529095
ES-004446,2026-06-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 1,0.6626,0.6462,0.6864417446926445,Watch,0.04024174469264452
ES-007550,2026-06-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 2,0.7712,0.7742,0.7358087559765711,Watch,0.03839124402342886
ES-004478,2026-06-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 2,0.5815,0.6112,0.6412080249710053,Critical,0.030008024971005298
ES-000446,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 2,0.7257,0.7453,0.723406711834289,Watch,0.02189328816571101
ES-007518,2026-06-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 1,0.6949,0.7494,0.6907241841627574,Watch,0.05867581583724257
ES-003262,2026-06-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 6,0.7227,0.6352,0.741204612437822,Watch,0.106004612437822
ES-006430,2026-06-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 3,0.6939,0.7331,0.7014874425826911,Watch,0.03161255741730884
ES-000862,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 3,0.722,0.7712,0.7340865936533736,Watch,0.03711340634662641
ES-003998,2026-06-01,Education Access Project,Education,Borno,Bama,Bama Site 5,0.7841,0.755,0.7593471610528,On Track,0.004347161052799975
ES-006462,2026-06-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 4,0.6989,0.619,0.7195377454102905,Watch,0.10053774541029048
ES-000158,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 5,0.8112,0.7329,0.7784775365129264,On Track,0.0455775365129264
ES-006750,2026-06-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 1,0.6695,0.7237,0.6755884374805501,Watch,0.048111562519449924
ES-000190,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 6,0.6131,0.6744,0.6434949698165053,Critical,0.030905030183494664
ES-000990,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 1,0.7517,0.7771,0.7657093229810847,On Track,0.011390677018915274
ES-006718,2026-06-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 6,0.7468,0.7576,0.7341908297311783,Watch,0.023409170268821722
ES-001022,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 2,0.8156,0.7639,0.8018710564985112,On Track,0.03797105649851118
ES-000542,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 5,0.8342,0.7282,0.8048195707307962,On Track,0.07661957073079628
ES-006686,2026-06-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 5,0.6949,0.6798,0.679818104050411,Watch,1.8104050411027472e-05
ES-001054,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 3,0.844,0.8394,0.8390309799111124,On Track,0.00036902008888761717
ES-006654,2026-06-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 4,0.7186,0.7585,0.7322507681774445,Watch,0.026249231822555452
ES-001086,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 4,0.6041,0.6555,0.632755892709498,Critical,0.022744107290502025
ES-004542,2026-06-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 4,0.6082,0.6235,0.6548151057040557,Watch,0.0313151057040556
ES-000830,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 2,0.7335,0.777,0.7402947548412532,Watch,0.036705245158746846
ES-001118,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 5,0.7616,0.765,0.7377012086852596,Watch,0.027298791314740445
ES-006590,2026-06-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 2,0.6946,0.6984,0.6983950534281596,Watch,4.946571840469538e-06
ES-001150,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 6,0.7545,0.6689,0.7530099594786512,On Track,0.08410995947865119
ES-006558,2026-06-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 1,0.7432,0.7013,0.7372288500167207,Watch,0.03592885001672064
ES-003870,2026-06-01,Education Access Project,Education,Borno,Bama,Bama Site 1,0.6456,0.6747,0.6739003923866635,Watch,0.0007996076133364172
ES-003902,2026-06-01,Education Access Project,Education,Borno,Bama,Bama Site 2,0.6307,0.666,0.681155447512125,Watch,0.015155447512124942
ES-000510,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 4,0.813,0.7885,0.798195837166409,On Track,0.009695837166408983
ES-006526,2026-06-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 6,0.8091,0.7142,0.7785546987899313,On Track,0.06435469878993139
ES-003934,2026-06-01,Education Access Project,Education,Borno,Bama,Bama Site 3,0.6031,0.592,0.6305494289975121,Critical,0.038549428997512125
ES-006494,2026-06-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 5,0.3135,0.7992,0.696757644280215,Watch,0.102442355719785
ES-003966,2026-06-01,Education Access Project,Education,Borno,Bama,Bama Site 4,0.7061,0.681,0.6944031354578833,Watch,0.013403135457883297
ES-006622,2026-06-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 3,0.7082,0.7116,0.7171586320365164,Watch,0.005558632036516409
ES-007486,2026-06-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 6,0.9031,0.8398,0.8421470624550094,On Track,0.0023470624550093744
ES-004510,2026-06-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 3,0.6912,0.6849,0.6710552218700485,Watch,0.01384477812995144
ES-007454,2026-06-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 5,0.6404,0.654,0.6634512483098381,Watch,0.009451248309838123
ES-003646,2026-06-01,Education Access Project,Education,Borno,Konduga,Konduga Site 6,0.6362,0.731,0.6643048278978263,Watch,0.06669517210217368
ES-005758,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 6,0.8436,0.7152,0.7922646449583697,On Track,0.07706464495836973
ES-003678,2026-06-01,Education Access Project,Education,Borno,Mafa,Mafa Site 1,0.6869,0.7381,0.6739682191597723,Watch,0.06413178084022764
ES-005726,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 5,0.8466,0.8107,0.8060467974384142,On Track,0.004653202561585745
ES-003710,2026-06-01,Education Access Project,Education,Borno,Mafa,Mafa Site 2,0.6978,0.7121,0.7043075924157106,Watch,0.00779240758428934
ES-005694,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 4,0.7967,0.7276,0.7533331922027677,On Track,0.025733192202767707
ES-003742,2026-06-01,Education Access Project,Education,Borno,Mafa,Mafa Site 3,0.6587,0.6111,0.657763381436945,Watch,0.04666338143694504
ES-003774,2026-06-01,Education Access Project,Education,Borno,Mafa,Mafa Site 4,0.727,0.6496,0.7435075246748827,Watch,0.09390752467488273
ES-000350,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 5,0.8683,0.7915,0.832525294142252,On Track,0.04102529414225198
ES-005662,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 3,0.7525,0.6973,0.7499916395584358,Watch,0.05269163955843581
ES-003806,2026-06-01,Education Access Project,Education,Borno,Mafa,Mafa Site 5,0.7428,0.6687,0.7150072449045608,Watch,0.04630724490456084
ES-004574,2026-06-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 5,0.6719,0.6056,0.6642984267126522,Watch,0.05869842671265213
ES-005630,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 2,0.7319,0.8739,0.741124662005701,Watch,0.13277533799429897
ES-001182,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 1,0.6212,0.6755,0.670583147042842,Watch,0.004916852957157936
ES-005598,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 1,0.7799,0.771,0.7470805105914281,Watch,0.023919489408571915
ES-003102,2026-06-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 1,0.7021,0.699,0.723666594130194,Watch,0.02466659413019401
ES-003134,2026-06-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 2,0.9322,0.9561,0.8600351689521165,On Track,0.09606483104788344
ES-004766,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 5,0.8225,0.7145,0.7807725137152749,On Track,0.06627251371527487
ES-003166,2026-06-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 3,0.8962,0.7303,0.8435545831325633,On Track,0.11325458313256331
ES-004734,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 4,0.812,0.7874,0.7805302392530739,On Track,0.006869760746926135
ES-003198,2026-06-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 4,0.7433,0.574,0.7431439971081776,Watch,0.16914399710817762
ES-000318,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 4,0.8896,0.9678,0.8402702895334088,On Track,0.12752971046659123
ES-003230,2026-06-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 5,0.7451,0.7047,0.7126018101620202,Watch,0.007901810162020184
ES-004702,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 3,0.7579,0.8514,0.7661712638359386,On Track,0.08522873616406146
ES-003838,2026-06-01,Education Access Project,Education,Borno,Mafa,Mafa Site 6,0.7149,0.7105,0.687476353656577,Watch,0.02302364634342302
ES-006942,2026-06-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 1,0.6573,0.5738,0.6658804320777227,Watch,0.09208043207772276
ES-003614,2026-06-01,Education Access Project,Education,Borno,Konduga,Konduga Site 5,0.7074,0.6842,0.7239122315549225,Watch,0.03971223155492243
ES-000382,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 6,0.7825,0.7483,0.7957595692132831,On Track,0.04745956921328309
ES-004606,2026-06-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 6,0.6356,0.3642,0.6693117442471302,Watch,0.3051117442471302
ES-007422,2026-06-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 4,0.8215,0.7204,0.7803778610260743,On Track,0.059977861026074275
ES-003294,2026-06-01,Education Access Project,Education,Borno,Jere,Jere Site 1,0.7983,0.7717,0.7631567148763889,On Track,0.008543285123611133
ES-007390,2026-06-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 3,0.7159,0.7488,0.7196556759266602,Watch,0.029144324073339778
ES-003326,2026-06-01,Education Access Project,Education,Borno,Jere,Jere Site 2,0.7584,0.6902,0.7581170897507331,On Track,0.06791708975073307
ES-000926,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 5,0.8366,0.8445,0.7977210510022221,On Track,0.0467789489977779
ES-007358,2026-06-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 2,0.7757,0.72,0.75732175918112,On Track,0.03732175918112002
ES-003358,2026-06-01,Education Access Project,Education,Borno,Jere,Jere Site 3,0.7234,0.6906,0.701408523199472,Watch,0.010808523199472009
ES-000414,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 1,0.8552,0.7952,0.8426157629853561,On Track,0.0474157629853561
ES-007326,2026-06-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 1,0.8031,0.7552,0.7616212455254608,On Track,0.006421245525460861
ES-000958,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 6,0.6332,0.6261,0.6651015017958649,Watch,0.039001501795864923
ES-007102,2026-06-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 6,0.7121,0.7674,0.7039263021830454,Watch,0.06347369781695456
ES-003390,2026-06-01,Education Access Project,Education,Borno,Jere,Jere Site 4,0.7873,0.7868,0.754499591206777,On Track,0.032300408793223045
ES-003422,2026-06-01,Education Access Project,Education,Borno,Jere,Jere Site 5,0.7845,0.6858,0.7728290124315633,On Track,0.08702901243156336
ES-003582,2026-06-01,Education Access Project,Education,Borno,Konduga,Konduga Site 4,0.7307,0.6439,0.7129098756364469,Watch,0.0690098756364469
ES-006974,2026-06-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 2,0.7243,0.6534,0.717924275842388,Watch,0.06452427584238807
ES-003550,2026-06-01,Education Access Project,Education,Borno,Konduga,Konduga Site 3,0.7139,0.6788,0.7039955396092111,Watch,0.02519553960921117
ES-003518,2026-06-01,Education Access Project,Education,Borno,Konduga,Konduga Site 2,0.7752,0.7255,0.7748064930492153,On Track,0.049306493049215305
ES-007038,2026-06-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 4,0.7832,0.6929,0.7618755239940875,On Track,0.06897552399408757
ES-007006,2026-06-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 3,0.7548,0.7654,0.7362847452895274,Watch,0.029115254710472604
ES-003486,2026-06-01,Education Access Project,Education,Borno,Konduga,Konduga Site 1,1.0304,0.9968,0.8614664266739848,On Track,0.13533357332601526
ES-007070,2026-06-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 5,0.7113,0.7983,0.7075856779290756,Watch,0.09071432207092445
ES-003454,2026-06-01,Education Access Project,Education,Borno,Jere,Jere Site 6,0.7711,0.6847,0.7500489957496096,On Track,0.06534899574960962
ES-000606,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 1,0.8781,0.771,0.8530007461638663,On Track,0.08200074616386632
ES-007167,2026-07-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 2,0.7001,0.6996,0.7065052103283194,Watch,0.006905210328319367
ES-007231,2026-07-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 4,0.7309,0.7511,0.7028152507016148,Watch,0.04828474929838522
ES-006335,2026-07-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 6,0.7802,0.7715,0.7748967719188066,On Track,0.003396771918806607
ES-007263,2026-07-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 5,0.597,0.6436,0.6224944096722905,Critical,0.021105590327709423
ES-007135,2026-07-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 1,0.7689,0.693,0.7350150889349074,Watch,0.04201508893490746
ES-007199,2026-07-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 3,0.6129,0.5747,0.6570082923151201,Watch,0.08230829231512016
ES-006303,2026-07-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 5,0.6906,0.6607,0.6876150545721919,Watch,0.0269150545721919
ES-001919,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 6,0.8014,0.7449,0.7826945012741927,On Track,0.037794501274192704
ES-006239,2026-07-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 3,0.6669,0.6784,0.6592781871815816,Watch,0.019121812818418404
ES-003807,2026-07-01,Education Access Project,Education,Borno,Mafa,Mafa Site 5,0.6687,0.6829,0.6588767548366739,Watch,0.0240232451633261
ES-003775,2026-07-01,Education Access Project,Education,Borno,Mafa,Mafa Site 4,0.6496,0.6876,0.6869801672952933,Watch,0.0006198327047066687
ES-003743,2026-07-01,Education Access Project,Education,Borno,Mafa,Mafa Site 3,0.6111,0.6493,0.6127276986488331,Critical,0.03657230135116685
ES-003711,2026-07-01,Education Access Project,Education,Borno,Mafa,Mafa Site 2,0.7121,0.6192,0.7076966538743688,Watch,0.08849665387436878
ES-003679,2026-07-01,Education Access Project,Education,Borno,Mafa,Mafa Site 1,0.7381,0.7086,0.6940740570504318,Watch,0.014525942949568216
ES-003647,2026-07-01,Education Access Project,Education,Borno,Konduga,Konduga Site 6,0.731,0.7147,0.7011492285398175,Watch,0.013550771460182465
ES-003615,2026-07-01,Education Access Project,Education,Borno,Konduga,Konduga Site 5,0.6842,0.5945,0.7051163255730872,Watch,0.1106163255730872
ES-003583,2026-07-01,Education Access Project,Education,Borno,Konduga,Konduga Site 4,0.6439,0.6663,0.6713964832746029,Watch,0.005096483274602881
ES-003551,2026-07-01,Education Access Project,Education,Borno,Konduga,Konduga Site 3,0.6788,0.6188,0.7058416673601781,Watch,0.08704166736017804
ES-003519,2026-07-01,Education Access Project,Education,Borno,Konduga,Konduga Site 2,0.7255,0.5979,0.7463251281253237,Watch,0.1484251281253237
ES-003487,2026-07-01,Education Access Project,Education,Borno,Konduga,Konduga Site 1,0.9968,0.986,0.9043923136494116,On Track,0.08160768635058835
ES-003455,2026-07-01,Education Access Project,Education,Borno,Jere,Jere Site 6,0.6847,0.6495,0.6915368563320766,Watch,0.042036856332076655
ES-003423,2026-07-01,Education Access Project,Education,Borno,Jere,Jere Site 5,0.6858,0.7063,0.721357041091842,Watch,0.015057041091841916
ES-003391,2026-07-01,Education Access Project,Education,Borno,Jere,Jere Site 4,0.7868,0.7572,0.7713350775547468,On Track,0.014135077554746855
ES-003359,2026-07-01,Education Access Project,Education,Borno,Jere,Jere Site 3,0.6906,0.7321,0.7130625554400613,Watch,0.01903744455993872
ES-003327,2026-07-01,Education Access Project,Education,Borno,Jere,Jere Site 2,0.6902,0.7014,0.6971460281001651,Watch,0.004253971899834896
ES-003295,2026-07-01,Education Access Project,Education,Borno,Jere,Jere Site 1,0.7717,0.674,0.7607388814861642,On Track,0.08673888148616415
ES-004607,2026-07-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 6,0.3642,0.7353,0.6522298293338104,Watch,0.0830701706661896
ES-004575,2026-07-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 5,0.6056,0.6753,0.6100702320508835,Critical,0.0652297679491165
ES-004543,2026-07-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 4,0.6235,0.6394,0.6424037754108977,Critical,0.003003775410897691
ES-004511,2026-07-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 3,0.6849,0.532,0.682840364067882,Watch,0.15084036406788193
ES-004479,2026-07-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 2,0.6112,0.661,0.627249388388515,Critical,0.03375061161148507
ES-004447,2026-07-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 1,0.6462,0.5685,0.6679904408426972,Watch,0.0994904408426972
ES-004415,2026-07-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 6,0.8118,0.7698,0.7709781966478307,On Track,0.0011781966478306982
ES-004383,2026-07-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 5,0.6968,0.6668,0.701634912351808,Watch,0.03483491235180802
ES-003839,2026-07-01,Education Access Project,Education,Borno,Mafa,Mafa Site 6,0.7105,0.7709,0.7056242280779715,Watch,0.06527577192202849
ES-004351,2026-07-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 4,0.6989,0.6357,0.7068747413664714,Watch,0.0711747413664714
ES-003103,2026-07-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 1,0.699,0.698,0.6946378035107433,Watch,0.003362196489256619
ES-003167,2026-07-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 3,0.7303,0.7657,0.7516096635119666,On Track,0.014090336488033484
ES-003007,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 4,0.6719,0.6463,0.6663526866749464,Watch,0.02005268667494642
ES-002975,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 3,0.7312,0.7229,0.7223841898394832,Watch,0.0005158101605168275
ES-002943,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 2,0.7958,0.6811,0.7531028426187457,On Track,0.07200284261874568
ES-002911,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 1,0.7489,0.6824,0.7383728552568969,Watch,0.05597285525689688
ES-002879,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 6,0.546,0.5137,0.6413622745380202,Critical,0.12766227453802015
ES-002847,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 5,0.7438,0.6427,0.7219387023539806,Watch,0.07923870235398056
ES-002815,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 4,0.8013,0.6971,0.76543771774371,On Track,0.06833771774371
ES-002783,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 3,0.6382,0.6532,0.6745886161047007,Watch,0.021388616104700664
ES-002751,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 2,0.6588,0.6429,0.6897207684063975,Watch,0.046820768406397484
ES-002719,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 1,0.7313,0.7521,0.73596208973034,Watch,0.01613791026965994
ES-002495,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 6,0.7601,0.6425,0.7393730546423366,Watch,0.09687305464233664
ES-002463,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 5,0.7367,0.6955,0.7359323044387331,Watch,0.040432304438733135
ES-002431,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 4,0.7637,0.6914,0.7368155891187289,Watch,0.045415589118728894
ES-002399,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 3,0.7928,0.8311,0.7647043652146721,On Track,0.06639563478532784
ES-002367,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 2,0.7629,0.832,0.7433099410036884,Watch,0.08869005899631155
ES-002335,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 1,0.6516,0.5308,0.6741990565667528,Watch,0.14339905656675278
ES-004223,2026-07-01,Education Access Project,Education,Borno,Ngala,Ngala Site 6,0.6499,0.5072,0.6740385309585195,Watch,0.16683853095851953
ES-004191,2026-07-01,Education Access Project,Education,Borno,Ngala,Ngala Site 5,0.628,0.6661,0.6706178856425337,Watch,0.004517885642533637
ES-004159,2026-07-01,Education Access Project,Education,Borno,Ngala,Ngala Site 4,0.6398,0.6544,0.6433483462895792,Critical,0.011051653710420828
ES-004127,2026-07-01,Education Access Project,Education,Borno,Ngala,Ngala Site 3,0.5993,0.6312,0.6446717085428676,Critical,0.013471708542867611
ES-004095,2026-07-01,Education Access Project,Education,Borno,Ngala,Ngala Site 2,0.6655,0.5553,0.6841913975992778,Watch,0.1288913975992778
ES-004063,2026-07-01,Education Access Project,Education,Borno,Ngala,Ngala Site 1,0.6489,0.6575,0.669406785194719,Watch,0.011906785194718994
ES-003263,2026-07-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 6,0.6352,0.6881,0.6832885887105914,Watch,0.004811411289408651
ES-003231,2026-07-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 5,0.7047,0.7057,0.7091151046621484,Watch,0.0034151046621484493
