record_id,reporting_date,programme_name,sector,state,lga,community,achievement_rate,risk_label,predicted_risk,probability_high,probability_low,probability_medium,risk_prediction_correct
ES-006655,2026-07-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 4,0.7585,Low,Low,3.8275335123785055e-16,0.9999988185139753,1.1814860242510607e-06,True
ES-000831,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 2,0.777,Low,Low,9.217081826558724e-17,0.9999990992674017,9.007325984203286e-07,True
ES-001535,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 6,0.7102,Low,Low,6.26497947070306e-22,0.9999999995130391,4.869610056032344e-10,True
ES-003327,2026-07-01,Education Access Project,Education,Borno,Jere,Jere Site 2,0.6902,Medium,Medium,3.195929347416356e-05,0.05962775235636221,0.9403402883501637,True
ES-001887,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 5,0.9443,Low,Low,2.611789685194923e-31,0.9999999999999976,2.407565192374951e-15,True
ES-001855,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 4,0.7782,Low,Low,6.629407663054359e-16,0.9999954639928404,4.536007158830208e-06,True
ES-007455,2026-07-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 5,0.654,Medium,Medium,0.1287597367926502,2.751151108657883e-07,0.8712399880922389,True
ES-006175,2026-07-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 1,0.7586,Medium,Medium,4.272694444905116e-05,0.018067051111093038,0.981890221944458,True
ES-006207,2026-07-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 2,0.7764,Low,Low,6.744517689470972e-11,0.9969652282199073,0.0030347717126473824,True
ES-000703,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 4,0.8922,Low,Low,5.736959999776151e-26,0.9999999999968099,3.1900460825814426e-12,True
ES-003455,2026-07-01,Education Access Project,Education,Borno,Jere,Jere Site 6,0.6847,Medium,Medium,0.004484211841027138,5.7585322008516136e-05,0.9954582028369644,True
ES-006399,2026-07-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 2,0.6853,Medium,Medium,0.00041177342923348533,0.0008379228759635063,0.9987503036948029,True
ES-003711,2026-07-01,Education Access Project,Education,Borno,Mafa,Mafa Site 2,0.7121,Medium,Medium,3.431753722389637e-06,0.15416323697464093,0.8458333312716367,True
ES-002367,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 2,0.7629,Medium,Medium,3.2795643883716093e-06,0.27013999091816643,0.7298567295174452,True
ES-006431,2026-07-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 3,0.7331,Low,Low,9.057787450001444e-09,0.9460906765629206,0.05390931437929193,True
ES-003743,2026-07-01,Education Access Project,Education,Borno,Mafa,Mafa Site 3,0.6111,High,High,0.9702176343288108,1.5752488529241914e-12,0.029782365669613967,True
ES-001343,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 6,0.7516,Low,Low,3.718553345258832e-14,0.9999786979898625,2.1302010100358992e-05,True
ES-002335,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 1,0.6516,Medium,Medium,0.10857393904344,5.091404651086599e-08,0.8914260100425134,True
ES-007199,2026-07-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 3,0.6129,Medium,Medium,0.27643318842348835,1.9604453455440474e-08,0.7235667919720582,True
ES-004223,2026-07-01,Education Access Project,Education,Borno,Ngala,Ngala Site 6,0.6499,Medium,Medium,0.18701218292775157,5.934610432909945e-09,0.812987811137638,True
ES-006463,2026-07-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 4,0.619,High,High,0.994017271106885,3.678464534216983e-15,0.005982728893111413,True
ES-003775,2026-07-01,Education Access Project,Education,Borno,Mafa,Mafa Site 4,0.6496,Low,Low,6.202616238422935e-07,0.5356148692928341,0.46438451044554213,True
ES-004191,2026-07-01,Education Access Project,Education,Borno,Ngala,Ngala Site 5,0.628,Medium,Medium,0.4656048614719458,2.168743317618348e-09,0.5343951363593108,True
ES-001311,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 5,0.7067,Low,Low,9.36638243619647e-08,0.9147011806743065,0.085298725661869,True
ES-006271,2026-07-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 4,0.8387,Low,Low,9.120804657433034e-20,0.9999999845125285,1.5487471534190685e-08,True
ES-002399,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 3,0.7928,Low,Low,1.2740896825638573e-17,0.9999998401417909,1.598582090377891e-07,True
ES-004159,2026-07-01,Education Access Project,Education,Borno,Ngala,Ngala Site 4,0.6398,Medium,High,0.5121754873892091,3.587904992516473e-09,0.4878245090228858,False
ES-004127,2026-07-01,Education Access Project,Education,Borno,Ngala,Ngala Site 3,0.5993,Medium,Medium,0.0014238682205403703,0.00020608061630123645,0.9983700511631584,True
ES-006495,2026-07-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 5,0.7992,Low,Low,5.574350920177126e-17,0.9999993784913003,6.215086997080831e-07,True
ES-003839,2026-07-01,Education Access Project,Education,Borno,Mafa,Mafa Site 6,0.7105,Low,Low,7.514137020232266e-09,0.9753830634585027,0.02461692902736034,True
ES-004095,2026-07-01,Education Access Project,Education,Borno,Ngala,Ngala Site 2,0.6655,Low,Low,1.4072662680788335e-08,0.9719602028338825,0.028039783093455003,True
ES-006527,2026-07-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 6,0.7142,Low,Low,1.796662600399986e-17,0.9999998845213103,1.1547868966852684e-07,True
ES-004063,2026-07-01,Education Access Project,Education,Borno,Ngala,Ngala Site 1,0.6489,Medium,Medium,0.04247607695067771,4.782909196084275e-06,0.9575191401401263,True
ES-001279,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 4,0.7649,Low,Low,1.2348895149044274e-16,0.9999975830419304,2.416958069314212e-06,True
ES-003103,2026-07-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 1,0.699,Medium,Medium,0.0008156515605632469,4.453095715723936e-05,0.9991398174822794,True
ES-003263,2026-07-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 6,0.6352,Medium,Medium,0.00021962909836561122,0.00012385949980033416,0.999656511401834,True
ES-006559,2026-07-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 1,0.7013,Low,Low,4.0210456275329267e-07,0.7119903968272725,0.28800920106816463,True
ES-003135,2026-07-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 2,0.9561,Low,Low,2.233564560902696e-44,1.0,2.959439458931995e-23,True
ES-003231,2026-07-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 5,0.7047,Medium,Medium,7.459079980409145e-05,0.0021538447854810975,0.9977715644147148,True
ES-001247,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 3,0.75,Low,Low,6.431024606387133e-15,0.9999936100469018,6.389953091839981e-06,True
ES-003199,2026-07-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 4,0.574,Medium,Medium,0.35726143579884817,1.4657287140395502e-08,0.6427385495438647,True
ES-003807,2026-07-01,Education Access Project,Education,Borno,Mafa,Mafa Site 5,0.6687,Medium,Medium,0.018805173637638662,2.311459981966183e-06,0.9811925149023794,True
ES-007551,2026-07-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 2,0.7742,Low,Low,6.896256800279121e-19,0.9999999902686908,9.7313092867248e-09,True
ES-006623,2026-07-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 3,0.7116,Medium,Medium,1.511204174868738e-05,0.022532820629951274,0.9774520673282999,True
ES-003679,2026-07-01,Education Access Project,Education,Borno,Mafa,Mafa Site 1,0.7381,Low,Low,2.1029413909025958e-23,0.9999999999608955,3.910448638876518e-11,True
ES-003007,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 4,0.6719,High,High,0.7903273290031088,2.773500920753373e-11,0.20967267096915626,True
ES-001471,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 4,0.8095,Low,Low,3.425661960529207e-18,0.9999999148414332,8.515856676641501e-08,True
ES-003487,2026-07-01,Education Access Project,Education,Borno,Konduga,Konduga Site 1,0.9968,Low,Low,2.674664744136054e-37,1.0,7.091534649966872e-19,True
ES-002975,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 3,0.7312,Medium,Medium,0.024925920052848324,2.999138441363816e-07,0.9750737800333076,True
ES-002943,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 2,0.7958,Low,Low,2.5762544586748662e-12,0.9998397389954269,0.00016026100199698266,True
ES-007583,2026-07-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 3,0.6979,Medium,Medium,8.322292632541817e-05,0.000972041731753532,0.9989447353419212,True
ES-001439,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 3,0.7127,Low,Low,2.5227969964994225e-11,0.9987706963846277,0.0012293035901443468,True
ES-003519,2026-07-01,Education Access Project,Education,Borno,Konduga,Konduga Site 2,0.7255,Medium,Medium,8.222421969047192e-07,0.24870680988813146,0.7512923678696717,True
ES-002911,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 1,0.7489,Low,Low,2.309754839747324e-07,0.7582099464637568,0.24178982256075915,True
ES-002879,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 6,0.546,High,High,0.8127753463361633,2.7872582945584907e-10,0.18722465338511082,True
ES-007615,2026-07-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 4,0.6925,Medium,Medium,0.009364323529876924,4.118207972895889e-06,0.9906315582621503,True
ES-003551,2026-07-01,Education Access Project,Education,Borno,Konduga,Konduga Site 3,0.6788,Low,Low,2.3472952343348502e-07,0.8034316230445065,0.19656814222597,True
ES-002847,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 5,0.7438,Medium,Medium,9.65211110429457e-05,0.004402159106829563,0.9955013197821275,True
ES-002815,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 4,0.8013,Low,Low,3.8206789245331023e-13,0.999618472577724,0.0003815274218940594,True
ES-002431,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 4,0.7637,Medium,Medium,3.8846420296026774e-06,0.23853050137644013,0.7614656139815303,True
ES-007647,2026-07-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 5,0.5253,Medium,High,0.6566527807042826,5.254920690022767e-10,0.3433472187702252,False
ES-003583,2026-07-01,Education Access Project,Education,Borno,Konduga,Konduga Site 4,0.6439,High,High,0.817830181085232,1.2557254128146762e-10,0.18216981878919544,True
ES-002783,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 3,0.6382,Medium,Medium,0.0036465284733353306,2.2080544004987496e-05,0.9963313909826597,True
ES-001215,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 2,0.6977,Medium,Medium,0.33077643766010906,3.9786015620882626e-08,0.6692235225538753,True
ES-003615,2026-07-01,Education Access Project,Education,Borno,Konduga,Konduga Site 5,0.6842,Medium,Medium,7.963153509667232e-05,0.002703898012618649,0.9972164704522848,True
ES-002751,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 2,0.6588,Low,Low,1.1339174307733038e-08,0.9870273504991728,0.012972638161652799,True
ES-002719,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 1,0.7313,Low,Low,7.314157685712401e-10,0.9932077651094042,0.00679223415918017,True
ES-006239,2026-07-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 3,0.6669,Medium,Medium,0.057798461658055904,3.9676776527500875e-07,0.9422011415741788,True
ES-007679,2026-07-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 6,0.69,Low,Low,1.9683218246497645e-11,0.9987469459083638,0.0012530540719529494,True
ES-003647,2026-07-01,Education Access Project,Education,Borno,Konduga,Konduga Site 6,0.731,Medium,Medium,0.0008315466382261605,8.448833149039466e-05,0.9990839650302835,True
ES-002495,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 6,0.7601,Medium,Medium,1.5917866738811523e-06,0.37680479123370575,0.6231936169796203,True
ES-006367,2026-07-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 1,0.714,Low,Low,7.922988625092206e-08,0.9118218782417914,0.08817804252832241,True
ES-000799,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 1,0.85,Low,Low,4.898631427331034e-10,0.9914977265112792,0.008502272998857559,True
ES-002463,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 5,0.7367,Medium,Medium,0.00010807742790788418,0.0014718636494750568,0.9984200589226171,True
ES-001375,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 1,0.7388,Low,Low,1.015382432637897e-12,0.9998398903998701,0.00016010959911448897,True
ES-001407,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 2,0.6651,Medium,Medium,0.0010151530771832526,0.0017952150255408834,0.9971896318972759,True
ES-002143,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 1,0.635,Medium,Medium,0.17802855983629265,3.2203643886043517e-08,0.8219714079600635,True
ES-004447,2026-07-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 1,0.6462,Low,Low,9.286901944050073e-09,0.9734194054159605,0.026580585297137475,True
ES-004511,2026-07-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 3,0.6849,Medium,Medium,0.00044767173730681864,6.0055958829745764e-05,0.9994922723038635,True
ES-004671,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 2,0.7515,Low,Low,2.935615603957279e-10,0.9930427789793376,0.006957220727100979,True
ES-000191,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 6,0.6744,High,High,0.9835865671179203,6.362818378599759e-15,0.01641343288207342,True
ES-004703,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 3,0.8514,Low,Low,5.513694466766204e-23,0.9999999998945255,1.0547444412287593e-10,True
ES-006143,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 6,0.6813,Medium,Medium,0.0010717137638509677,8.855480608594373e-05,0.9988397314300631,True
ES-000575,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 6,0.9014,Low,Low,5.249395944854843e-27,0.9999999999993336,6.663415099595612e-13,True
ES-007135,2026-07-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 1,0.7689,Low,Low,6.619930624856352e-07,0.7985607944111073,0.20143854359583016,True
ES-006111,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 5,0.8728,Low,Low,1.5501727627728431e-27,0.9999999999997573,2.4280117908353654e-13,True
ES-000991,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 1,0.7771,Medium,Medium,1.2761960840702179e-05,0.22371436171844136,0.776272876320718,True
ES-003167,2026-07-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 3,0.7303,Low,Low,7.111343931715419e-09,0.977750464850486,0.022249528038170107,True
ES-004735,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 4,0.7874,Medium,Medium,1.9852543632165114e-06,0.2774470543481459,0.7225509603974908,True
ES-006719,2026-07-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 6,0.7576,Low,Low,3.036367193120852e-07,0.6770176791185823,0.32298201724469827,True
ES-001023,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 2,0.7639,Low,Low,1.7847000884268657e-18,0.9999999613854859,3.861451412684471e-08,True
ES-006047,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 3,0.7673,Low,Low,2.690853999487192e-17,0.9999996230042911,3.769957087556116e-07,True
ES-000543,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 5,0.7282,Medium,Medium,1.1331464930021328e-06,0.42416156788063686,0.5758372989728701,True
ES-006015,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 2,0.7031,Medium,Medium,0.0012906740657673825,0.00022619838460229396,0.9984831275496303,True
ES-006815,2026-07-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 3,0.5466,High,High,0.99998769547351,1.2880067675501236e-20,1.230452649009503e-05,True
ES-006303,2026-07-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 5,0.6906,Medium,Medium,0.02899277697956616,8.568018840966651e-08,0.9710071373402454,True
ES-001055,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 3,0.8394,Low,Low,3.126567793086988e-10,0.9927776127491926,0.007222386938150493,True
ES-005983,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 1,0.7515,Low,Low,9.529467583880136e-11,0.997938395866843,0.0020616040378621373,True
ES-004767,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 5,0.7145,Medium,Medium,0.0011220196311068765,1.007075830441144e-05,0.9988679096105888,True
ES-005951,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 6,0.692,Medium,Medium,0.0007809931923255344,0.00016858554213758573,0.9990504212655369,True
ES-004799,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 6,0.7378,Medium,Medium,0.18358140789198601,2.5128011674449217e-09,0.8164185895952129,True
ES-001087,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 4,0.6555,Medium,Medium,0.04200036718772506,7.161672921916571e-07,0.9579989166449828,True
ES-005919,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 5,0.792,Low,Low,1.3635322091231812e-09,0.9926878767861618,0.007312121850305988,True
ES-000511,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 4,0.7885,Low,Low,6.643104991745535e-13,0.9998999310291491,0.00010006897018658995,True
ES-001119,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 5,0.765,Medium,Medium,1.0724340941635598e-05,0.05925911289603805,0.9407301627630203,True
ES-005887,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 4,0.7129,Low,Low,1.0101111413985387e-07,0.7169309263245873,0.28306897266429865,True
ES-005855,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 3,0.7079,Low,Low,1.6952379917213085e-08,0.9540329048807585,0.04596707816686136,True
ES-006591,2026-07-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 2,0.6984,Medium,Medium,2.517848182814779e-06,0.11097974660094445,0.8890177355508727,True
ES-004831,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 1,0.7983,Low,Low,1.102055091562927e-13,0.9999679713137737,3.2028686116148494e-05,True
ES-004863,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 2,0.8007,Low,Low,8.509681052096199e-14,0.9999421293185462,5.7870681368846395e-05,True
ES-000159,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 5,0.7329,Low,Low,3.164919772804533e-09,0.975865809413311,0.024134187421769367,True
ES-000927,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 5,0.8445,Low,Low,6.536702691119941e-22,0.9999999994077644,5.922355512467751e-10,True
ES-005247,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 2,0.7965,Low,Low,5.976244370613046e-19,0.9999999550117862,4.4988213840080134e-08,True
ES-006751,2026-07-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 1,0.7237,Medium,Medium,0.0013418635897968054,0.00013364708549773097,0.9985244893247056,True
ES-005279,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 3,0.72,Medium,Medium,0.00012232473474662613,0.004306933261352715,0.9955707420039006,True
ES-005215,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 1,0.6586,Medium,Medium,0.02052153661572861,2.3737124594180377e-06,0.979476089671812,True
ES-005311,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 4,0.8265,Low,Low,3.634586353768438e-16,0.9999972365514814,2.763448518060621e-06,True
ES-000735,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 5,0.7656,Low,Low,1.4967709320709992e-11,0.9994781661596089,0.0005218338254233955,True
ES-005183,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 6,0.7883,Low,Low,1.1406457354804221e-10,0.994663888321241,0.005336111564694381,True
ES-000671,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 3,0.7974,Low,Low,7.096507311908748e-07,0.6645889101307847,0.335410380218484,True
ES-000767,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 6,0.7514,Low,Low,7.21941855164634e-14,0.9999832023297608,1.6797670167201483e-05,True
ES-005151,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 5,0.7539,Low,Low,2.4813090590540007e-07,0.7286095964039468,0.2713901554651472,True
ES-005119,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 4,0.6783,Medium,Medium,0.20474638530191483,3.19569596341504e-08,0.7952535827411255,True
ES-005343,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 5,0.7781,Low,Low,1.6375474356277726e-09,0.988887512467903,0.011112485894549618,True
ES-000031,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 1,0.6426,High,High,0.9999881962160821,1.0678662059035776e-21,1.1803783917917854e-05,True
ES-005087,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 3,0.7485,Medium,Medium,8.801382188196337e-06,0.020926687583588125,0.9790645110342237,True
ES-001151,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 6,0.6689,Medium,Medium,0.013147537903690453,5.344231994702411e-07,0.98685192767311,True
ES-007263,2026-07-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 5,0.597,Medium,Medium,0.0012953686091255884,5.895534769130031e-05,0.9986456760431831,True
ES-005375,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 6,0.743,Low,Low,1.6284147584216515e-07,0.8774930058933146,0.12250683126520961,True
ES-000063,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 2,0.8603,Low,Low,1.2124431516964148e-20,0.9999999925387314,7.461268616056404e-09,True
ES-005023,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 1,0.7741,Low,Low,2.6235016202321896e-16,0.9999987994861123,1.200513887376939e-06,True
ES-000639,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 2,0.795,Medium,Medium,0.0001621338147752899,0.002584570980932793,0.9972532952042918,True
ES-004991,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 6,0.6139,High,High,0.9999696668732659,2.7615646139831553e-20,3.0333126734120525e-05,True
ES-000095,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 3,0.7148,Low,Low,3.627937953889421e-09,0.9869193336985153,0.013080662673546729,True
ES-004959,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 5,0.7044,Medium,Medium,4.004704729816858e-05,0.004539830974432287,0.9954201219782695,True
ES-004639,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 1,0.7393,Medium,Medium,0.0003924867937273549,0.00019486716694467243,0.9994126460393279,True
ES-000127,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 4,0.7755,Medium,Medium,0.4743657027230428,1.967788769009227e-09,0.5256342953091685,True
ES-006783,2026-07-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 2,0.7279,Medium,Medium,0.00012071646473430468,0.0017332992016105898,0.9981459843336552,True
ES-004927,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 4,0.8273,Low,Low,5.383202846997004e-17,0.999998717519193,1.2824808069850763e-06,True
ES-000607,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 1,0.771,Low,Low,4.960629768197301e-20,0.9999999958059853,4.194014701623244e-09,True
ES-004895,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 3,0.7578,Low,Low,2.0261095172586532e-11,0.9977792404562068,0.0022207595235320754,True
ES-000959,2026-07-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 6,0.6261,Medium,High,0.5772341818037908,2.7109950299216394e-09,0.42276581548521414,False
ES-005055,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 2,0.7692,Low,Low,7.140792298074495e-17,0.9999988689564433,1.1310435566944953e-06,True
ES-005823,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 2,0.7959,Low,Low,1.0933602475307075e-13,0.9999701776076582,2.9822392232670415e-05,True
ES-005599,2026-07-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 1,0.771,Low,Low,1.9838462118784045e-06,0.6240349482290097,0.3759630679247784,True
ES-003871,2026-07-01,Education Access Project,Education,Borno,Bama,Bama Site 1,0.6747,Medium,Medium,0.15010002840029815,1.620571562366102e-08,0.8498999553939863,True
ES-006687,2026-07-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 5,0.6798,Medium,Medium,0.0010453659090686367,7.38407828853729e-05,0.998880793308046,True
ES-001727,2026-07-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 6,0.8792,Low,Low,3.469863967419162e-18,0.9999998198295039,1.8017049604729777e-07,True
ES-006943,2026-07-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 1,0.5738,High,High,0.859535904427701,7.061033550454769e-11,0.1404640955016886,True
ES-006335,2026-07-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 6,0.7802,Low,Low,1.3177973865822215e-22,0.9999999997827793,2.1722075392155405e-10,True
ES-004319,2026-07-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 3,0.6377,Medium,Medium,0.009185935976803538,3.2170379143828614e-06,0.9908108469852821,True
